V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
24.8469547713726,20.4514985257776,25.2239920575629,21.0822984375585,20.7879538234952,19.8906734364813,20.8693846057573,19.7785574268764,25.5899067375942,21.8942063995817,20.4311187531787,20.0538422793153,26.620252524421,24.399145672708,24.5110980656875,25.8661139679953,25.3049390165975,24.7655025232504,27.0576420042269,19.8601253319963,20.8695332781702,20.4005182179721,26.6304738696734,21.8434230316299,19.6561900635217,20.308750011358,24.5518076887148,19.7173714162174,26.4265437529325,26.375864130651,25.3151175598768,20.3801304573789,19.5236428076585,19.3197280191442,26.9150710108846,26.3349275703002,25.8356049594672,19.758165908431,25.9170956015749,20.2577799705239,24.6637610059821,25.8865101945063,22.1175010072811,21.5897982678223,25.2648394208351,24.8673068574409,21.812988641387,26.1616486239583,20.1150314328214,21.7317992426222,26.281963115933,25.1319232703634,21.8841152846452,19.635802864557,19.9009180456129,24.969078806993,25.4890369236504,26.4877024671826,25.1629543603799,20.6962012650414,26.2941520660091,21.3259233741583,26.0478864568481,21.8335815702588,26.1004952830709,26.1718653267649,19.9518919453535,19.870320605336,25.876297349038,24.2668407439054,25.0606811580119,25.8558396051268,26.4062150242911,25.2852150362593,19.6154076873188,25.9374778815346,25.5806990482423,21.2549149249476,25.7642077954565,26.1005311720023,22.2088765007785,26.3348997160332,25.7222106414713,19.9111123477787,25.6916801604402,24.7248253369044,26.0801312367085,26.5285393774076,19.6052121423343,24.5518076973161,20.9103244447774,25.4585065069504,19.472651332212,26.884606832508,22.1174969136655,27.4544562637425,20.4412989293117,20.0232613424031,26.5285875904053,26.1310917323815
21.5592533228138,20.0130713587838,20.2067763843726,20.6656139743364,26.1621393748517,26.32459762569,22.0769465409456,19.8091110118696,25.62152907762,20.6452327521317,22.0770058386397,19.5338472999769,25.6725346218265,26.0291030378816,25.5390198151658,24.5615417852867,20.0232576431014,22.0261676593857,21.7115321287364,21.1837642032868,26.0597632893163,21.9246595498825,20.1965889333784,20.2271693776678,25.8355073418913,25.5603354953846,25.7222140987918,25.8152124229715,25.9272506615335,22.2697442602165,25.3252872912313,25.0301472567174,20.3189438450785,26.2432232701202,25.8762831900455,20.0538171300231,25.2852165615285,26.2126529705416,25.8456877188598,26.0597903268595,20.5432725043701,20.0130534712996,21.6100289233207,19.238163039966,21.051885909069,25.5502170199103,26.2636234368765,25.6916753310759,27.1399210989952,20.7166029367773,22.2495984481003,26.5183353930908,25.3972671830575,25.9884258809785,25.7832776034055,21.0836459373018,25.9781012454389,25.2438735367373,26.1209058906554,20.2781503354813,19.8805166536869,25.5593759461083,27.3234941669876,20.2169859470601,20.0028719535231,19.9518844194083,21.2141725989015,22.1582074011601,21.3563042652783,25.5604102411273,20.206776449494,20.0844375040039,25.5298069903482,25.1217416445846,25.9985968855825,21.6812928751895,26.0801629407755,20.0946352886794,22.5133825615259,26.4572270592517,25.4474162772502,26.5692951852005,26.2533594151425,21.9043478356426,21.4679348569866,26.6100873575506,21.6914351489177,25.9068781197962,25.9970024155411,20.4107201497046,25.6315958632021,20.9306947438195,25.498308774154,20.2271906845418,21.549445576299,20.5738613166329,26.4571177408068,25.8457654199474,19.7887543019609,22.1276697377831
21.8842878080653,21.6201741755649,25.8341620785807,25.2343162316593,22.7977112227416,19.5848247191295,24.9692711365404,19.9416934135419,22.5540005588634,20.5636647687659,26.3551523103469,27.140047234885,20.8389363552626,26.2738081245621,27.0380760910547,19.7377718949635,26.0784226793591,26.1514853927704,26.2129716811265,21.2040828394094,25.9069288918754,20.1966017049473,25.0734348174512,21.9652587881022,19.564440250905,21.8638342579835,25.6826610134208,19.8193318174639,24.7248246922133,19.7989330311165,26.0275330034734,25.7744151014352,21.6505955540773,25.2744037520559,25.0202442280755,26.2944400708953,21.4984112965214,25.3769317159504,24.4500341745468,27.0585133209882,25.9986665222356,27.0277849863591,21.9855904111058,20.4107241505001,19.6154146810777,26.2125630459384,21.7015774997807,25.9476286709816,21.9351059924662,26.4775564561936,21.224361775427,25.3259966149419,20.8899249999187,26.7727608221542,20.186400214486,20.6961708458478,26.4368318629707,21.0010923084905,20.5432654145821,19.5848281014397,21.356283529988,26.905621231099,19.9620891390967,20.4005271244468,19.5644368281344,26.5387337884427,25.9054062119925,26.5284678528133,24.8571325310667,26.691577175969,26.059715989028,24.9181937315499,22.1276411787159,19.42166876025,25.1119625814219,25.2336954301334,26.8343038507233,26.2107270049721,20.5840454366102,25.1119689884073,25.4584519315881,25.7540061744344,25.8748655743608,26.2534091676597,21.7014117744198,20.9603967691476,26.1903713755466,21.2366112738337,25.8138096094643,25.1319216017037,21.9348897204576,25.2845827197689,19.6154237324873,25.8457762773158,26.7217386329087,21.9957229016294,21.4679635457753,21.1534536477208,19.9824804382633,24.3991468822994
20.7267822751559,25.4270659446643,20.1048365103724,20.2883510843864,26.7624959864671,22.3104283605513,19.8907038812308,20.1252295624189,26.232989228696,19.9620594867339,26.100520655284,21.3462756577637,20.5126864957239,25.0606751765998,26.2024328665503,26.2533748371181,26.0699364812855,26.8138935350049,26.5284887132677,24.7960142990248,20.4820902129759,22.3002090520885,25.7539646875845,25.49830972729,20.5330664765099,26.3226790149682,25.5593753076036,25.1119614798953,19.4318876967078,25.4983068858541,26.4470374326113,26.9971158049276,19.7785575411795,25.9782041070959,25.4381210043984,26.7935239273769,24.8265983151572,20.6248255408803,25.7540358907466,21.803242171104,25.978115512579,21.1330469978402,21.0111407808654,26.4775923313665,25.927155459779,21.1329649307383,20.8081639657872,25.0199710186407,25.4779545352859,25.8568438004467,21.9145278945843,21.802935123569,25.406711583847,21.3766119604713,25.336125678155,25.78327445159,21.8436554373588,26.0087336519886,25.3354679316545,20.869101828001,25.7743948449238,20.3699315842261,21.102582646236,19.6765757107295,26.9253038019959,26.4265902505923,26.8443839420768,25.9461172020992,26.1903731377561,19.268745734167,20.5534605678695,19.4624758246712,25.1217443811614,19.8499186586149,26.4674196507835,21.8333439169645,21.5389082938284,25.4074827391643,25.84434132035,19.7989397343056,22.5234948519795,20.7675589916598,20.278164239473,25.9868211330645,25.539789770057,20.747183863515,25.845749796028,24.6737581369315,19.4522747007053,25.6215832937252,19.5236485818424,20.1660069917936,26.161637277058,26.6711676276649,26.7603061332033,19.9620799509117,20.0436633351649,24.3889710611414,20.482052691701,21.7724059882932
27.0279604983091,19.9824769513659,25.4380989754962,26.5489375990561,26.2736303798818,25.723471661994,26.0377122256428,25.6102602637621,26.7828330109988,26.1311288916171,23.0106773434482,24.6535841239737,25.2947600816121,20.2883703636481,20.9510982764522,20.4922815692923,19.605225125069,27.7902651352737,24.7044681027577,25.7132531739865,19.8397224025471,25.7437872241341,27.4355837722878,21.610025566285,26.4572051814092,20.1966039620093,26.3960991909345,19.9518688332047,21.85363135151,25.8341594602816,20.6554237545621,20.716597970023,22.0769913927747,21.6812926944182,26.9761215227144,26.0393117617952,26.1513716522531,20.4616961268645,21.1633958187053,21.9145590164134,20.7268019553494,20.0742285315631,20.6962146776863,25.8049852796412,19.9620888321943,26.1207852971661,25.9374787072496,24.7553554590112,20.2577686478771,22.2597799431708,20.9001287551264,20.0742266139662,25.1731508370879,26.4776247679056,21.7521049893187,19.9212959533773,19.8295084470834,24.5005137538758,21.1532745547193,19.7071243117956,26.3144152632738,25.5084877917159,20.4616784210368,24.8774862346759,27.3030798451182,25.2133378748342,25.6814981125482,25.4177164155875,26.9462695512014,19.6663843788651,21.7116475822142,26.5897245630449,25.7334983826165,20.0334526639632,19.9722877816836,25.9578520955763,22.5640852779447,26.2023372515481,26.4673368026567,26.7425803578277,25.8253935806992,25.5491963303456,21.1736710958218,25.3973198570419,20.7879729225118,26.528572932326,25.7527391963271,20.308745707728,20.4922661281903,22.3307324070395,26.3552021342092,25.9985887180106,25.0708539631449,25.5195899186119,25.4584845087884,19.5644059997243,26.3144940841039,22.8382164918513,25.4585015383477,20.7981691485282
20.7369894358408,26.0189863716927,26.1413260572707,19.9111025413701,24.704466498358,25.4585062165503,21.9652074051695,22.1987635306561,22.188567698371,21.8130784138954,25.9475074816168,26.1700165871741,25.9068802381126,25.2642208445786,25.8049961417742,24.9385477739443,21.3664112975729,19.9315068187388,22.1074808709531,26.6303993600879,21.8232127564078,19.6561993587278,22.1479723069202,19.9722847623776,24.8164216307461,20.4616870307953,26.8751016011816,20.2679571274438,25.4176906738492,21.5695378108817,22.2800138873713,25.998542782146,21.5998154617516,20.0232657537729,20.125209635056,25.2851909008351,27.0584457809649,26.6098560563421,25.2648549284138,24.8266846801096,25.4992200270414,19.7173844747426,22.2088508156213,25.0915108725692,26.3552960121358,25.9688453552525,22.7671056676032,20.9409164190486,24.8571285924847,25.6306169185673,26.1718182447903,26.4164597479453,25.8660277968096,20.7675909139546,21.5795908851322,20.1150187426029,22.1276399196518,20.053841562393,19.9620608262171,25.9359384056417,25.2540500079525,22.2393495727574,20.410722048766,26.253398283559,21.5898245934239,20.6554075357375,25.7934517668804,24.8979304790922,20.584054878608,19.8907083380982,19.4828419360517,25.9782193268419,26.0699048880689,20.7878317773006,19.7989444728194,20.2475704742285,19.7275658944426,20.0334503507736,25.5909999939998,21.173564364292,21.4171963026806,19.4114855541608,20.6554359502557,25.0304678823417,19.8703165221485,20.8287340061189,25.2235175625785,25.2642242308192,22.1378780840736,25.8151796482329,27.1909681034287,20.0334657797012,26.3858600100666,20.96057936324,20.2679616596436,24.4195015663956,26.365622293514,20.3291583078018,26.1208689734251,21.5896885080317
21.4780427187891,20.5228770070827,25.0915669778435,25.4583970363514,25.662304425736,19.9212855407291,22.746840310668,20.7981658131778,25.8660978961062,26.6304382298114,25.0301406477555,20.0844405323762,26.569208384072,26.8643832519605,25.9272839658,20.2067962672288,22.0667228363174,21.9350083435336,26.2024526767949,20.2271906790912,26.231086164191,26.1310544085619,26.1394724052395,25.0301478510892,19.8091188381777,20.2781703267272,25.3361285642519,20.2271678850542,26.0291785221403,21.4274588080859,26.7832928785543,25.6611431639751,25.6418558917741,26.6607719046598,25.631615515399,26.3043582165866,25.7744169172288,20.1558240408484,25.978187190275,26.3553071664438,19.7581641134133,25.1726295167427,26.2329122696053,24.8367142718175,26.1922644935963,26.7320212661314,26.4571528888471,20.6554263330689,25.1013897917941,25.998623564279,20.1252239645888,24.9792589672229,19.9313774780906,28.0243072536804,26.4877942171958,25.8763114607229,21.9957882182093,20.9606895070669,25.3761739670011,25.6113488120196,26.5387793150006,19.8295269508819,25.9171158966464,26.7527087420682,25.9461167313539,27.1797574993323,24.9487912770626,20.3801241119893,24.7146485734074,21.9652783822113,22.0058738766834,26.8341666348005,25.1527122680778,25.5806420248544,26.0580574829713,24.8979479448456,25.0097865637712,26.0698649186903,26.5692787995357,25.6204376719882,25.7018540040847,26.0291380775967,20.4820791202788,21.8535968415681,26.1718412448111,21.1025173707323,25.7234421264528,21.7420560209908,19.8907064004996,20.8593509132759,21.356392468724,26.110657495607,20.1864032101361,25.3666372339492,19.9111053095627,20.1863789135859,20.2067826115017,20.8083452092843,21.6506956911482,26.0190300490206
21.6404186253483,26.283952488853,20.5738600337154,20.4820805787666,21.5796995999074,20.2271909521604,26.4266184206173,25.3871039157642,26.5795163738263,20.1660094412837,25.7948355749574,20.3495293998717,21.042881233177,21.8739873214364,24.8367731001133,23.0212826533273,20.3903076453719,25.4168874865646,26.3553017477184,21.0822913978009,26.8240730625754,19.176982263537,26.711587862764,21.5693615179644,25.397302769385,20.5942341017305,25.8457624085193,25.8151256744214,20.3291556965996,22.3813794919062,24.9487299152869,24.6230526052335,19.951889440663,19.37070175068,23.0209908942106,20.7064047787701,21.3055924396753,26.7833347448248,25.5196121083058,24.602694585308,20.064048535391,20.5942487155834,20.9307280693849,21.5288138508969,26.5285649621199,25.8355758265083,25.3558246822764,26.090331884841,19.7683624267593,26.3553199014361,20.696210827105,25.7846192912733,20.6966418917292,25.7540618736817,25.213852215148,25.8151893132087,20.9817074425576,20.3291542633807,20.1354235566415,24.8673079190399,26.7319696731063,19.8906974293399,21.8435696470027,21.4782012267399,22.056688425279,26.2514363806549,23.1528735242276,25.7744183671365,20.5942377841883,22.1073099941456,26.6406358725167,20.2169945446397,22.1378033851738,26.4470158479405,26.4163983400221,20.6044365190265,26.5591607447621,26.3962184410474,20.6044542885973,26.0393648257225,20.6356795550549,22.0973584744365,27.0168559412667,25.6011148697627,26.2839585532177,25.224082898223,20.2781388556573,25.406712625837,21.4577576426527,24.8469514975684,21.073468349863,25.9068324207891,26.2941571277361,25.4779523209284,26.0393516528305,19.9824749086812,26.4062435541598,25.162981371609,21.9043702000076,21.2264126421905
26.2329868636214,26.0291549593426,20.9919002008698,20.0232559437169,26.0087924625755,26.1311233962867,25.9069180047934,25.6113603708284,25.6724476938859,26.3756687542816,25.4278638000261,25.0606777861807,21.4201433400145,22.0771586967777,27.7291986032086,25.8457075047849,22.2799355997459,26.0190187547751,24.9996123999436,22.7367179128154,25.7642018857841,22.1683008374049,22.513354886863,25.966472465914,26.5082045662995,25.7832749688455,22.0972583070778,25.5909043682857,23.0614716115921,25.8763286790771,25.4788921296185,25.4686570135737,19.4012806315886,22.4017422688756,22.1175825124535,19.8295305530657,25.1217446770191,20.3087554614848,21.7318493871035,25.9054045342765,20.1150219922341,25.3361399978792,21.7318524579962,26.7625126959451,26.1820175359111,25.6113545661635,26.2717947555874,25.2750376910182,20.7981624085483,21.5998547700412,26.3451305990572,19.7275719719864,21.4477390970935,25.4067142485162,26.3247699957011,26.2432092856906,20.0742467765309,26.0173584934245,25.7132537155493,25.3761798936077,25.4889939284636,25.7743770531759,25.5399044135474,25.5695502067171,21.8434087125646,22.0465284077185,24.6841144544484,19.9518817508006,22.5236914128655,21.518635525682,25.5603195073158,20.6044354734176,25.5909727494365,25.7642079944595,19.7887565507084,19.8805068009904,25.1527594009671,20.3291552317987,25.325291578556,27.2713547950389,21.8232192556312,21.3461745011887,26.6305018439321,19.3809114342409,20.4922871812944,20.1354212105421,25.9993454566085,20.0232647361914,26.2941565054989,22.462648082844,21.3054610653813,26.9260466500807,25.9766445358599,20.1456006104818,21.4983514368458,26.3960972766174,25.7120280582443,19.4420874221028,24.8876655768788,26.5793232474415
25.7629237658754,19.9518871789073,21.6100514071244,26.5081872235523,24.5823399595341,20.2883565245137,25.9170895308939,20.0232649000814,19.9110943928996,20.5228708220585,19.6357628453359,24.0022265619597,25.2133382721026,25.3354705507815,25.6011298068704,20.0130690168958,20.0028710753496,26.10047358087,22.1582047290747,20.0028560036887,25.0202188573945,20.6044419378014,21.3258501252709,22.8381778611477,26.8546224105916,25.6815024992182,19.5542463954146,20.0640518103193,22.0464843990559,21.4375165798188,25.9272576255196,20.7675744961645,22.076860951354,25.5298078211272,25.5909468376181,25.1217441411094,22.4017665294995,21.1025830771327,26.5795213280062,25.6214826869867,25.0406545868032,20.2679786236059,20.4820474041802,22.2799689721884,19.9416832341254,24.7248241950548,25.6010902735533,20.5024812493789,24.9894392298371,20.4718765747974,19.9926609470148,26.8136614634836,20.2679800066489,20.2577775742462,26.1208852284398,21.5289022096299,21.2060270888393,19.9824734366627,20.2679802319497,24.4296794520473,20.7777617794761,24.8774847951635,20.0334597306537,21.6810210625357,25.8748716469459,21.8029615927423,19.3605104394942,25.6011312483978,26.4164377905533,25.967953468761,26.4368293795391,20.1354161729528,25.4482710614943,20.2679763465936,22.6859825899489,19.8397324093521,20.2475726024069,25.3965360352887,20.3393027277219,26.4041009951539,26.0597347986295,20.3801306226833,26.8852302957359,20.3291496651273,20.9307268712728,26.6304409548624,19.0852136084632,20.1558083900431,26.5692926611666,26.263591171431,24.4805665189785,25.5390160841725,25.4279195837736,25.8138052291835,25.8355241689513,25.6011374778737,20.5126676801466,22.2900267854587,19.8397282734278,25.8138041593839
