V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
31.3387744859657,34.3493128217636,25.8690946207977,17.5008231230433,35.3714169197664,34.9970273360237,16.9133840545149,36.5553691238476,32.3801145727,17.723651048542,35.6547145781295,34.2278890899783,32.0346805350065,33.1585929387501,33.5124462637602,25.7680419536523,32.3497847049593,25.2318595397369,31.6602403167026,34.7338481478436,34.3290860820099,34.5517031074294,24.6652621541973,18.1083010493583,34.2582500957178,34.9969687949573,32.9766110380347,35.8166557706306,25.525097719479,32.7525558825065,31.9858201384352,34.6731303995336,34.5921892855099,35.6243702692217,32.4591156564497,25.8996018393638,25.7681389483461,34.5820507922523,24.9485572741894,35.1993389482771,33.5528858552346,25.140773243676,16.9241068152799,17.5008293126817,26.1423962009681,32.9462811552219,16.8026756231553,24.7259193931818,36.4035747134699,17.2884626861563,32.582319514524,31.8847198505211,17.4401618021997,35.2803175285961,35.5838787592713,33.3709059107862,25.55556540351,26.1726398293938,25.6264404509338,35.3208006779152,25.6365286827838,16.9036461915261,32.329565569973,17.0248332393911,26.0917820247781,25.4038348426925,35.179105823983,33.7623674493781,26.8607281990504,32.8451792117242,32.9159493563121,25.4947423460354,24.6044777780139,25.5555667072668,35.0779254842276,25.6972576927722,26.21311936921,17.8751834954721,24.6753517462283,25.5252515256877,17.8653113138371,26.1727349751891,31.9757114257778,33.9951078306336,32.1576924979737,32.4913258572937,25.7781645217378,24.7360514173769,35.1892414058467,32.3497847596492,34.5011075897886,26.8405630886252,34.6630485373601,31.0937971126378,16.9848390775262,31.7107580359361,35.2701998191128,34.318949227075,26.2739939110844,26.0513461554761
18.1386123189821,34.24810065902,33.9951504182355,34.7642191104079,32.1759920855848,26.1320996969237,17.4098354419097,34.5517584762044,25.9703970567161,35.9077140362344,18.1384414617546,33.4587824525917,26.1829417276523,25.5149991782061,32.5418757913215,25.9904617490303,34.450510222921,17.3187938170124,17.1973170445763,16.9847166373082,26.5268864925063,17.3896532975585,33.5397502437409,35.1386594549752,25.5959931883387,25.3936245697114,31.2477831763151,25.6062423271741,25.2520304702761,17.824881349272,33.4113462771569,33.4922256032397,34.2582444921116,25.4038643985393,26.0411834278996,35.9887399523177,26.0715653970454,25.8186897637805,25.2317444199872,25.6062276114726,36.0089059133313,35.2600912933936,17.9867537329547,35.7154398220166,17.2780947077649,26.1019650305889,25.5050667221162,32.7238596298798,25.9095643622188,34.5112174531759,16.9542205649053,25.8793182952723,25.7274886227008,25.2217201841611,32.0464812237932,35.6345222856663,25.3226962676209,32.5823175068749,26.0108837545075,35.3916523477511,35.2701882010905,32.2891230696692,25.4139948593623,34.9058890742075,34.4505001080053,34.7540985510595,17.7944647808751,18.2902536608048,17.4604193634007,25.8389111681874,35.2094916572015,33.7826121337636,26.1322754685798,31.5207575801571,26.1727420714055,17.6321530010815,25.6062131099821,34.2076330203325,16.8026030621672,31.9332684116085,32.2183556763631,26.2536745669082,26.3143643052776,16.3877015297858,16.8835567491219,26.577477719535,17.5410774383984,25.4645140861045,31.6724080929654,35.0779108282778,25.4744477897917,34.2683914446107,33.5427760342675,34.4403729371662,17.3182235043034,35.3511326580673,25.5453337317376,24.9485690386903,35.9583122502015,16.9746801468612
17.3993806786616,17.8349499025785,32.7845190613406,25.9300043509886,17.6626729214091,35.4219870983811,26.344708681675,35.3207846872285,17.1466870265432,34.9362322271942,25.4339602195521,25.9603350641976,35.0779441091578,25.7074086779923,25.7376617132933,34.602292917455,32.3902245116738,25.9805401515661,32.7827927608318,17.3895225681163,27.2149311887329,34.8957567035464,32.1761416117719,17.4503821815342,35.7559184132947,17.4907349936834,24.6955603669217,34.5112341557125,31.9757110572114,34.3898094065186,32.3194547524237,25.4645469138185,17.4706455302407,32.3194552930395,25.8793272724825,32.0850072050252,18.614193988061,25.4645031904107,32.137472479919,25.7478591090725,24.9587371685985,26.5570393217494,17.3288749024874,35.7154367615111,35.1487564315085,25.7477328859163,18.1483484129941,24.7157927608418,17.5207200761933,26.6279973619664,17.7842754490735,26.243587878406,34.2177721431735,32.742521703844,35.6243711818973,34.0761471227012,25.9805318125577,17.0757528704684,34.1873960567256,35.2195894896265,17.5211819823348,25.3026495507806,34.5010920697157,35.1183836228419,34.7237276110851,25.6061675892802,32.7036375474235,25.9500547339637,32.9260596344145,25.0395485809383,25.6668217988812,31.6521884260469,17.156904720416,35.9178752385651,25.6870904809914,32.1678029877484,26.0109100051318,31.4499862058656,34.6124232121179,25.6061597594375,25.7376641013698,25.403801292729,32.7541915583422,25.9198530360846,17.6527067235521,17.0759245375546,32.6126477159852,34.2076244940929,32.7137477441095,32.3700049949804,17.0150421609596,32.3396743278399,34.9969453650035,25.3836411219308,32.9243672193789,17.0860035429612,16.8733898888407,18.3406760938644,33.904040260894,32.9159506188713
34.0052627653188,32.8148491501761,35.3207782666503,34.6630321182687,31.6096104542899,17.7538901522938,35.5940280415784,34.7641986545825,26.668497434482,35.2297580476936,26.3548769053948,18.1383102969236,35.2094566493761,32.0667032641921,25.3937085066558,25.3431002358236,25.1812222090375,25.6061660344086,31.8928622183808,26.4762252126097,35.0475567164456,17.2783274163625,26.5065539912067,31.9453801684721,35.1386413100356,32.2486837019372,31.8746090893455,25.7376766168958,34.7338451127338,31.9757118203489,24.8271495797237,25.5957312952548,34.7136064051292,25.8691990811429,25.9502115069746,25.6668900040461,33.775308455447,34.5820762230946,26.2132521677277,17.9760080302706,25.4542458843067,17.5817945281375,18.1487543698744,26.8506371995116,26.1827039455614,17.480727908907,17.4503626173749,32.4711055553408,31.1163525373643,32.3782483931654,17.4402251196304,17.8449667415879,32.177912926414,17.602099351058,24.7359746509825,32.8856204417665,17.0249634970881,26.1119550367524,31.7431794294156,17.2580019827984,26.2435696389792,34.9058850937748,16.7114156015013,34.339218676579,32.7524916548366,24.8270539378333,25.4441637285383,32.0869213125882,32.6631975018087,34.2582303151694,34.5415827274294,35.9684311526754,32.2082431753498,35.0576873692377,26.5269020144065,16.8329436334845,17.0355103718151,26.0917584885936,31.1567933010515,35.0981674785216,17.7236730435011,34.6934125626425,34.7034957879744,33.0271624905571,26.1724285530493,34.6124274082106,25.8591273826105,25.2621748412861,34.7237345318343,25.7478926993732,34.8350499805721,34.1266760294415,25.474602844428,26.1726766604856,32.3295653096156,35.371392890431,35.3814891541363,33.1484821418018,33.4689681885498,17.5819582414981
25.7681242710658,34.4505024586122,25.9704130138548,24.9384262868932,24.7156231349102,26.2031485856773,32.1981328937039,32.2891239021222,32.39848963334,26.0918720164029,17.1974139992889,31.6218572260676,33.7348678331414,35.2195767750696,34.9666248197292,34.6427815318904,34.6225261536645,32.5097952480608,31.9049410982433,25.3937011657417,34.4302785101402,26.1929299798582,24.483159013228,17.804583074298,25.9096955672734,35.3410133774965,26.3852822329321,35.1690271558639,17.6527603099066,31.2882257059986,34.2076335860344,33.9748861686185,17.1162511947482,17.5714258324268,31.6702135115711,25.3936145690043,25.4441392864178,35.2195941518541,17.7945135219166,17.7438023585508,35.2297010864136,34.5213664935485,34.8552765271261,26.8607673870147,34.4302565739335,26.030938688294,25.6365534891618,32.1981335482075,35.2803150653685,17.6423902983135,34.6731399061398,34.7136397408634,26.6685590165281,25.9198682378538,17.1771228926235,35.3207947901221,35.0678469638148,24.776539174806,17.7944618049099,35.1286121494676,25.9297613673239,33.2900229573838,35.209500782235,32.3598950527962,25.6567705516142,32.9361715419348,32.3902259782553,25.3835933282124,25.7173007359914,34.0963407842694,17.6120764633808,26.8000931668288,26.6581900946439,35.4624714107745,35.057666622519,26.5268868695612,17.2884886776313,25.3429784979228,25.9601954289526,25.9704350577791,24.8069386803103,33.1990324398261,17.9967104272372,25.7376865971554,34.7844526335119,32.166050260181,32.1981346769591,34.1874110408357,35.6345281088543,16.9138488688159,25.0192136603016,25.4543820655178,32.6227579372706,25.9197670600278,24.9283077914927,33.985052772804,25.8185852343829,17.0859361938336,25.1205675508452,35.0273190472956
34.3897917001377,24.9080561092704,25.14082873901,34.7540944230853,32.8350705674987,25.7073941218163,17.6326474810868,17.5919823301527,17.7944797561823,18.0069097013544,24.7763170461242,31.6521885871588,26.4256868048873,32.7845208950267,25.4544408160836,33.0170524149093,17.1467475125844,34.1367792455309,17.004852712112,26.0512602782826,17.7842771673411,34.5719387518954,17.3491509486707,34.2987027964294,32.6328674808188,34.6731491056801,25.8187244885282,35.9684618013388,25.6971988112538,16.124314290177,17.2579073122053,25.3936079243528,18.3714603154185,35.027312245638,35.3208107012897,25.1811797214796,25.9096421629775,33.0255686615283,25.5556007000245,26.6888455917109,26.2435481348644,34.8552729987217,17.7135392508015,24.7258144826785,25.1104105244948,31.7715046611767,17.6426879938719,35.0171999807947,32.2082441089645,32.4711048987087,26.0715245193358,26.1323105199423,26.2130852685273,34.1974979560055,17.1365746397215,36.0797693907462,17.0759404036766,35.5434351293851,35.0779607228493,32.6126469695991,32.0060415790733,17.6932171840632,35.0475472903763,26.6786549660101,17.7639268295728,34.5517270637175,32.3093452075857,26.4863503839808,35.3005415372984,35.1791185205555,34.5719800872194,26.5066290594848,25.7983470216017,17.5010297010654,34.1772784867207,33.5701131170635,35.4725921299973,35.4624748750187,25.4848207899083,17.1872231192928,17.8652724543152,35.7154617060784,33.8433088737355,25.6972610903039,34.9767242424562,34.8350911327712,33.6034375391499,31.7229597878848,17.3996600733866,25.9805432035377,25.6871100529673,35.2802929279486,26.4054460167333,16.933904214725,33.8635797942883,31.6825182563289,31.7916322160628,35.7154305745246,25.150834995527,17.4402945710827
17.9362106180482,34.3088247712669,24.4830785053065,25.5048764580086,25.0092438789318,35.2094974348836,16.6811411783498,34.3391981379171,25.444255432117,25.6769672872614,31.7431818425798,35.270187859059,25.8184910278274,32.5908391969834,25.5758427764896,35.2297052239075,16.6205271514071,17.3791942376163,25.0699755322612,34.8249177561178,32.3295632241638,25.1002386002672,33.2799179722735,32.8856193819962,35.9988438839353,34.5618107649006,26.6178472691186,35.3511766168589,25.5758174748638,16.8428610347928,25.1811881464443,31.7836206909144,24.9787911140624,32.5805933480838,25.8184748121814,25.5556103411347,25.6871362587637,34.592157484062,26.2536414012466,25.6163057438544,35.9178357038325,32.5823178257909,25.8994472265081,26.3243610756816,25.6062114665494,32.4491505467601,25.3227991280892,34.4808599945281,32.0060412966127,25.9299602705023,35.664849862489,32.926060825767,34.5923820117254,31.548975896656,25.7984251596411,26.435811400193,17.3186742049096,18.0773737219496,31.60163914646,25.3633591624348,25.2824721778382,34.32907863628,25.7074059099982,25.3329360590647,32.0161508136427,32.3682264512616,25.8690316183092,35.4725873151574,32.3700040818803,18.189176496393,17.9766454466287,25.5554187750603,26.5065909242838,25.8892704778027,32.5924303901257,25.2925038940788,32.2284655759422,25.1608803453562,24.6550739586524,32.9058396944826,31.783620378372,25.9602246811184,34.6529125806163,17.7843929757336,26.2435576092869,17.4908468802202,25.8085183555812,17.8854109586949,34.5415888394556,34.9159983725949,17.6728060050407,25.4340966633412,34.9767131777253,25.6464615922554,35.79640480843,35.3005797407323,33.5498790684719,35.0981939165098,17.8550678747363,25.6972922645186
16.5598079135139,26.2031002866063,33.6814057156921,35.7761800233124,18.3002933862243,34.9058749946274,26.5066126124499,25.8388243819489,25.7174873321189,34.1165570940109,25.3937814101947,34.9059006459235,35.1285104515326,17.7437530464507,32.0768136038349,17.8039229953347,34.7237598973901,31.7431794868876,25.5657098233632,16.9846672670219,25.7882653227454,36.0696317929514,33.0558791135414,18.2095335084697,25.4442509391489,34.0153839963096,26.0918505995205,25.676934698509,35.6749557161368,17.0759575458874,31.8847194758495,33.5528854305891,36.3125041342658,34.8957692303415,17.0554536903906,34.8350437584583,17.5210784531232,25.2520722878441,25.5758032971328,31.1264634523472,36.1809459643639,34.723730650591,34.5010886821947,17.217590268378,25.4645543942221,26.2840913561412,31.500536378404,25.6668853938449,34.9564728289082,24.8575064314505,34.8249210626152,26.5370296532373,17.2477184532712,26.7798758448414,26.3649343038728,25.2925626172803,34.1064265808787,35.1082613626556,34.5112143949459,31.5005369567712,31.710745914334,34.9767476411558,18.128293863769,17.7942432744043,17.531214063172,32.0161516742527,17.4603996955002,26.1525470100515,34.2481244017486,17.7338525141392,26.2030907283779,36.4946456428921,17.3694237298665,24.9384111236295,25.1710502392671,34.6529069869094,26.3448164782226,32.6513922796914,34.9868222223013,26.4965095017077,18.1384694184795,17.1060149564197,32.3377825124599,25.6769390574393,26.0209929876416,25.4645311376976,34.4201834404081,32.7137477630815,17.5819543194875,32.8249601539742,35.0779134833844,26.243498439176,26.0007689118075,32.3295653440932,25.4341445289453,34.1368002535509,26.3143897225493,26.0514202595405,17.8045954701951,34.9767156072806
25.6466189830762,26.3548353370928,34.7540866067873,34.59218813957,25.1002858722216,25.960335307502,26.1222164652899,25.464552335978,25.1204649305046,25.9805077452792,26.1119918081106,32.0262622591903,34.7135999747542,17.5005587902019,31.7815742672659,25.7073001287048,18.2195283211417,25.4746886657724,32.5418786407728,17.5211334908136,26.0513329522985,18.3207115982686,17.8957111325483,32.1880220693437,26.122229171268,32.2689041678323,18.2498523513421,25.9500840780638,17.1872220217016,25.3431392176136,25.8692808064937,25.5150987394196,34.6124445143655,17.0151279514732,17.8854576469041,34.2885983621267,33.0170511592349,34.6225348175124,17.3794623901803,32.8957300770575,35.0475700394712,25.7072833867807,17.5717577704322,32.9042299984237,26.4357692822707,26.4054780651473,33.1990323037493,26.0108787260066,35.5434303470882,17.612322383663,26.0513831620031,34.9767239732899,18.2699472205695,31.8139485972295,25.7377704393263,25.484784204036,34.0254751342992,33.0574905045902,26.6988691228966,31.4600958787941,25.9096150021434,25.7680167345369,25.5149612306897,31.9858214313187,17.1063564254183,17.0757891359119,32.9361708787457,36.0392877605802,16.7416130919617,16.8937688932631,25.7983030970955,35.2094846832417,25.6871310002604,26.2739288149965,35.4118524242097,33.8939418236348,25.7984334322251,35.5231643397928,32.5924270998027,32.6817889570251,17.2579794770175,17.5514707298848,25.3735335042385,34.7135980238715,34.8046858603711,34.8148055811297,32.8840085465737,33.7016501556833,26.2638249439995,16.7924568974269,17.3694959818781,26.3650580203908,32.167804164365,34.7237583282422,17.1670066652544,26.2638684721295,31.8341718646298,34.3897739426595,32.2486829155512,32.5906622768454
31.8038384690972,35.9583224172599,17.2984906019579,25.545501694414,32.8552902125389,34.2987156848046,25.5151324346622,36.079748629088,34.3392035313868,34.7642152518332,35.2601532154711,32.3093447509665,32.5317673897938,31.5915270636058,26.0513119086587,35.0779108486343,34.8249242098651,25.0294045310539,18.3206182389332,35.0779400858705,26.1322273187495,35.9178420769797,17.5009062606806,17.6021621934257,25.9602289879421,32.7238579953982,35.0374237390039,34.0659501001916,17.9057796823338,17.004957418994,25.4038045187649,35.2196044489632,18.1690511446502,25.7680440958584,24.7158045758731,32.7946289272685,17.2377478459727,17.7639950570661,25.0396171142627,25.9500916386731,25.7174893783135,35.2904139486909,34.4404531567498,16.8126622084834,35.0475722260309,32.5924271630606,25.3936098585902,34.7136138926078,32.5823166603047,34.7035222055496,35.3410496953929,26.1825277968242,35.1892138503595,34.3796587445377,25.9703826416348,17.6829964987014,36.8488247407741,34.8350555113478,35.4624432334237,31.4600958512066,33.3272584884722,32.0768126167026,35.3511425209731,17.1873013948283,33.0979321974942,16.6000454571994,35.4827001043097,25.3835542982549,26.0715725268304,26.2940476966109,25.6162954345165,33.8129782049948,25.2419186364955,34.2379801282418,16.974578839184,33.9344005531726,34.5921849923965,31.6016368944085,34.177349063918,33.2394721877032,26.1524934961939,35.0880308277321,25.4544006249858,34.2278683305755,35.5130469299904,25.3532089470893,34.6225375338726,34.1671626740804,25.7983800546819,25.6365472483094,31.763399047315,32.7238596147946,25.9501958206602,33.5326673487751,25.2115507397119,25.757913909939,35.1184102531419,17.0860830809626,34.7945737429756,32.9665019966605
