V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
16.2636987169537,19.3939679976388,0.566546293569447,28.864576261806,18.8126715857974,19.2837064277695,30.5024114872549,19.3137937160608,15.6393737360898,30.3515786380147,18.9229299973378,19.5643424818861,4.35742528180678,16.2536328201944,16.4852355767283,0.484891557105583,16.2435582869341,0.556441642731609,4.27694592242915,19.4741492525784,20.2258132194005,19.6244806534972,0.495131249997005,30.6730922754372,19.1834966438523,19.3037672006616,15.4077736828716,19.6745909722692,0.505247163533516,3.92607910824318,15.629302259289,19.7046607210791,18.6422977129833,19.0131263704016,4.33690931824944,0.587081048491242,0.413432966227124,18.7425250761456,0.484916185743901,19.2336197315651,16.0119552535863,0.556423339655041,29.6884372595408,29.7487589692701,0.576846080704912,15.2869377170485,30.1003834774721,0.464449931380835,19.3037716307352,29.70853143604,15.6595259709386,15.9817443307486,30.6128377976402,19.2536556949007,19.5944199217347,15.8206374030756,0.587055422484487,0.576774743691795,0.484919710331226,19.0932976710097,0.495118077078741,30.2210042090082,15.599101576478,30.1306304275816,0.495094297764487,0.444039924596021,19.0632388797716,19.0231503905074,0.546185298252158,15.6796552105675,16.2133490870407,0.607411100077707,0.454213776472379,0.617706868225408,19.4941945915358,0.536000873472811,0.525697641644786,28.874648732234,0.556414781872185,0.495128378339641,31.1051528440709,0.50531897959121,15.820633061753,18.8928618490221,15.9414673661314,15.9616066321518,0.423593325821229,0.423591492525378,19.153436120761,15.5084709717198,18.9730336923805,0.495145250920156,19.2436246138869,4.35706715319161,30.6530029390475,4.5174585370807,19.6946344091514,19.1033252874972,0.403201204695565,0.495116112594757
30.0601994055196,19.4641306571057,19.3638961336994,19.5944146677402,4.51744092078743,0.617594741907645,29.5377391139891,19.5543064852493,0.597279618417286,19.4941954089242,30.3717077008727,18.762568892693,0.495158624093716,0.535909161797295,16.30397677659,0.556301348803452,19.7146813802969,29.4874929386023,30.0099707900835,30.5826946252683,0.495125192675587,30.5826754222994,18.4518791391551,18.9229186617608,0.556377176267427,0.484849015003429,15.7702789963765,0.301035497140637,0.535966125601551,30.0601957714165,15.5991052657376,16.0421661488172,19.8750343991254,0.556445614662595,0.525737884761382,20.0554201205999,0.433804799250214,0.484929437021607,0.556366582927979,0.41341447446234,19.0231514119143,19.3739191817599,29.5578307884425,19.5042181277795,29.5176820897449,0.454267793464822,0.433857797366727,15.6494523165134,0.525679682823939,19.6946395836762,29.3368273103882,0.474663980523691,0.617655737646273,0.607512232739782,16.0119543727716,20.3861665285979,0.505215173492747,16.3241172421476,0.546205788887615,19.2235825717559,19.2636803470433,15.7400689743617,0.464500509833318,18.3817209235896,19.2436367717214,19.3037675135025,30.3716814599311,30.5324688983312,30.0300754660745,0.536005727789357,19.594416532737,18.6723687656332,0.617711575206801,16.0925177852774,0.423588503306273,29.0052953601513,0.474707655760739,19.0933028974964,30.0300667853378,4.0463142163933,16.0925217928864,0.484884651128076,0.535958811305379,29.6783889283747,29.3568858122546,0.454259487361714,30.1808522578362,0.587059941080305,15.70986401366,19.584394717528,0.638020850104966,19.3638944600877,16.1327929397384,19.2336185496123,29.6483739417519,19.6846211925752,0.586980259326537,0.515574693428098,18.8627931004841,29.1257799372593
30.5425662350132,29.899444165244,16.0925166066406,0.454291605906582,29.8291590708891,19.4240352462712,0.403135133625446,19.0131256213993,30.3013550917624,20.0754875735723,0.546061957233708,0.546231182030359,18.8527639577258,0.423634786119877,0.668776768124388,19.2837263177788,15.6997926895327,0.45425909009932,3.80564545090008,30.0702749281388,0.454288162397667,19.0832821155328,3.7357325125072,29.2764893662899,19.5443070973028,30.612843058785,0.505313294475964,19.2235870165967,15.9716776999846,19.5543198084621,16.1025862513937,0.535996737684826,29.4673885279699,15.2265189325141,0.444019044575219,4.13657910849497,30.522409062028,0.4440168101238,15.4883301377763,0.515575670453542,0.464521460218696,0.627812471123595,30.2712119766735,19.5743748506307,19.8950818502399,0.484844808735061,29.728709699067,0.464444229168426,30.8540580192445,0.464433808362786,29.5076051253537,0.51555493967816,18.9930739450456,3.82594937986423,19.1033284155817,19.9251282663931,0.546206298441,30.2712315479828,18.9930794675359,19.2937476763194,29.9496867275002,0.556420115780083,18.9229282577856,19.8650196788823,19.6244837613105,0.484895874355359,16.2939082699943,0.535909225759476,15.9716754527569,0.597258584268558,0.638114936348306,15.7098670994941,30.5927156125097,19.2536499933174,0.454234107792773,15.6796554256016,0.484920778021063,15.3372853183006,18.6523233583346,0.444023393834759,0.5461765451292,0.587055082584722,15.9515487613416,0.413402516729047,30.0803156382308,30.3013376119101,15.0351941672592,19.6044403198004,15.6393744382788,15.7400733376804,29.7387082365487,15.7904224298913,19.9953104369659,0.43384868359965,3.95598454232378,30.3013472696405,29.8391749918065,29.1760902499648,19.153438345761,16.475165259322
19.3538793256743,15.8004930096791,18.9529929048474,19.2736993940987,4.24679224127476,29.8793726231771,18.932943497765,19.303774325098,0.433801833380519,18.8627742131991,0.546202960771737,30.1808314068074,19.2636853920523,15.4681972054831,0.505336042087391,0.464455504620281,0.627927602105565,0.515545575614939,3.59527128002188,0.556379300723584,19.5743717018627,29.8692955473808,0.566580502743561,15.1157473569408,19.6144578408722,16.3140497344265,15.7300002775145,0.515534116670234,19.5843954788531,15.7803555455505,0.423616284446065,0.576638910321303,19.023148132547,0.464446102849974,0.423623058595274,0.382737133093182,15.2365875072047,19.2436302503793,0.505348823661081,29.4876334707286,0.556311167530378,30.3516116056874,30.0601940492265,0.484900894136534,0.638038656570846,29.969777104083,29.1961170667887,15.8508385346762,16.0119550389182,4.26679830606394,30.1908282462548,29.8592760812517,15.4077724072236,30.6329313518517,0.617660965446364,15.7702853646266,30.3315544433319,0.484838239876587,14.8740791383402,30.5726423741927,0.51554331149991,18.3516541595541,29.5679012781049,19.7948512843172,4.2768523154634,0.617675149538608,0.556334272479639,15.8508370941702,15.6192362786898,18.2514336893631,19.0131236676447,19.0431960828821,16.465094515744,18.391745545494,0.587087833451746,30.0602128798808,30.1506092728663,0.576813498434271,15.6393751204665,18.8226982953603,29.9898615136337,19.5042035996983,19.0832794895502,15.6192421901972,0.607284740994343,20.1656808024296,0.495125746991512,0.525766519321758,18.8627904221167,0.505380089293169,18.8527670025288,18.7224816443806,0.556390502515007,0.607448966810448,16.0220296593724,18.7926326424005,19.1634622050498,15.5588164024018,19.6344859080412,29.437249685614
0.362338475673268,19.173482093401,0.495120838064935,0.331653417033702,0.68909788265608,0.331668497710691,15.1560273517455,14.7935175425934,4.21669515309617,0.4747172449551,29.3970487716483,16.2032794249356,15.82063156985,19.6144644657428,18.471916570177,19.1835015481633,19.5843957637368,4.3370565098967,16.3442605751742,0.525765134316714,19.2135661445448,0.535943709354585,0.576875735264445,29.7587804112596,0.484896336911123,19.8650203455917,0.382764024979789,19.7948520371139,30.512349647457,16.1529386548304,19.8048837844155,19.2837268758217,31.1755069296013,30.3315688962919,4.43714826202122,0.576792799469291,0.47458617382812,19.4340573539569,30.2209565737328,30.3817402585361,19.8449763262527,19.2135610521065,19.4741513213134,0.49512576467349,19.0431941578243,0.505223310091213,0.668822518226558,16.0421680122961,19.2336140894108,29.2263169828946,19.1233674925007,18.8126716232962,0.474707897811568,0.464497040213551,30.9142414745219,20.0053258548207,19.3237977449428,0.505337780246569,29.2363066388841,19.4139890451174,0.638036318277063,15.4883271538909,19.2336077813157,15.9616072416552,0.495122339653558,14.9647079396386,15.5789639624125,0.321432778510315,0.719773746594088,19.1033169043977,30.6128640994925,0.546230668599148,0.525632144993504,20.2759257176513,19.9251531278987,0.505342381881614,31.3764235363984,0.586977734460899,0.464407377641242,0.546219781697802,0.433848364957587,16.4248151918132,29.9396713868362,0.474672979489102,19.9151264139631,3.78588899860913,15.4077799629673,19.3137864388645,19.7948501190034,29.8793707818594,0.535893194589514,0.515532505415047,14.8942204574204,0.495084021637666,0.46447320720351,18.5220193180306,0.607464584774637,29.5176517682573,0.423621383762742,18.8728147325844
19.9552164136938,0.505330404571605,0.413420431632265,19.0131225008193,15.9616133030154,0.372540649446813,29.5477541449007,29.9597446911551,29.6783953219904,29.9296103477003,0.62779182127975,15.5386812557172,0.566628270196536,15.2768771573819,0.433834212594346,15.4077762946887,30.5726265092652,19.4340637825524,30.0903870726009,0.535928432334471,29.5377489285811,19.0431915828031,30.4319639676764,19.79486333828,15.870979798323,18.8327209210194,0.403214392382565,19.9552107419919,0.525746116536641,30.2109591283647,30.0099999650221,0.525705129809155,29.8089956835242,19.3137944874688,19.6645649647898,0.5052978769234,0.546163144063631,4.08638351747576,0.56664478058776,0.362351492965572,0.53596317999966,19.2035513933554,29.6080579937024,0.576766184164545,0.484898453493933,4.33711835266777,30.5726246289311,18.6022117827445,15.4984035319248,16.0119535724684,0.525730435917504,0.566650007976535,0.586975060544141,18.7325067206282,30.4621151369956,18.7525417907778,30.7032373828625,19.3438522200907,19.5543128959,15.8911181348211,15.427911928942,30.6228769031696,18.9429726483121,0.484911293766279,29.6583419804855,19.3338290371936,15.1358926487517,0.546167451297124,20.1656859634817,19.0131229733782,19.9451828615829,0.576846245618279,0.443994370454511,30.0802860812784,19.0231453207377,19.6044339172142,18.7525430011695,19.6044335095067,0.352114598275263,29.9898707665253,29.9697858495652,19.163455083464,19.3639094897552,0.444050224856453,18.1812774739616,19.7948470372906,16.6564206422319,15.3473595491669,29.2363254382341,0.535996707042542,0.484897042062128,19.313798547151,0.454238960707666,29.8090771509968,19.8048818517525,15.7602136968094,4.44723889449427,18.7124624047456,0.454219001140919,30.5324288383404
29.9798162163926,19.2837264587044,0.719857736487229,0.484822800527931,0.474687283564568,19.1935175153103,29.4473097552516,19.8650121574944,0.515526713300482,0.515531606592415,15.2063870925023,19.524258756736,0.525669913211157,4.43749993806877,0.484913517431631,19.9652405603394,30.8338500480587,30.2411260752071,0.474703841505555,18.8026602586136,15.7400684136212,0.587031667676628,15.7904434882499,16.1227228986734,19.9752457358541,19.8149081555784,0.5154969905621,19.5643391290585,0.535982046292875,28.8445037741901,0.55638719270213,16.1831481183841,0.576790783076353,4.3470796772623,0.52565947764268,0.536000147735707,0.617734229569984,19.8249326957909,0.464430139119917,0.484908883096097,18.3115691619688,15.7702852898581,0.546113081305152,0.56653055774762,0.454272585166189,4.26694882717915,0.525714277473215,20.2258175460757,16.0018856975847,0.525782925940756,18.5821693481704,16.2737716082116,18.2012618546131,4.11654255356949,0.679033013624309,0.474680673080226,29.4071376078202,29.5478832545873,16.1227320605719,0.433819640189764,0.39298464542157,18.7625677563723,0.464501315649011,0.505293244673478,14.994909522252,4.5877088607065,0.58693801416369,18.7224762374895,16.2234193022101,30.2611585822871,29.3769705080835,0.638041331490685,0.495086935689563,0.60737327515649,15.2869499162169,0.587052406651791,15.9616167809836,0.638072680943778,0.556386942221728,15.5588178683652,16.2939133108503,0.607460234443644,19.5543214177894,29.9094821204707,0.444017608067617,30.8941514730361,0.607498141465686,29.7688589180877,19.2536561719905,19.4541053158408,31.0047169419192,0.525717022409813,18.932951543981,0.535866480773784,18.862791018947,19.0231416332388,18.9730301465826,19.12335705168,29.5578537915086,0.362333063696699
30.8639915975192,0.546194561983985,19.4240410633438,19.1033233478881,30.4018682284907,19.4741506690319,0.546184942010813,0.617683969945189,0.587082215608568,20.1155720036741,0.372560120426401,20.1155691370645,19.3338379907956,30.7334148923872,16.7369822028659,30.8641443730324,18.9930716079159,15.3070776904089,0.535988448822923,30.4219439544812,0.484884053524902,18.712457451426,4.30688230927733,29.9396113288453,0.535957455837693,19.4240307456667,0.474703751627673,0.433776702421201,19.4841762528921,29.6381919470446,16.011953504008,16.2234177520473,18.8026570737284,18.7124594911532,30.050196747987,18.1111250208071,30.5123708060264,0.454257542629298,0.484888544004195,16.2334923674241,19.9251526540121,19.6846153044224,19.3839519048606,29.8291074438996,0.495133650690807,0.484924997272452,15.2667953250751,0.505337549244117,19.0933061372372,0.454269839823213,18.5220381866679,0.505358392555273,31.4367618550912,0.341900599041478,0.627898194853043,0.525789108075077,18.6924164776167,18.3416385698023,19.4340611854126,15.2567270064761,4.29690749678526,19.2336056121678,29.4473394764489,29.7387308131186,30.3616548386945,15.4379829522567,30.2410800115086,0.413396202386922,18.9630122922302,29.467374484816,0.474670326218687,19.1033301122391,29.3970589758365,0.433813502716178,0.576807449823333,19.2336103258547,0.454286258634908,4.57763700191186,18.7124621452521,0.484892957040228,29.1358551559277,30.3214901941584,4.40713568966104,0.525730305863537,0.433814345956353,0.546203494732788,18.7926297089636,16.1529316863429,30.1908178656868,15.3070782717653,18.9129038739489,0.70961523163012,0.464472046946664,15.8508423684989,0.57683202122524,18.9830569316776,0.495107643433148,0.433860500265556,30.0200132348055,19.6345066401326
0.525751322562331,0.454224747538174,19.2636819721982,19.8149021960353,0.495110843205529,0.433843931067607,0.321456490688833,0.576868138749336,0.556375611728467,0.505323231727664,0.535945252820307,15.8307036642099,19.5042198999452,29.4976313816144,4.09645944573599,0.495085340601629,30.4118748254918,0.433842082739336,16.7269106565945,30.2310286541193,0.535975270625498,30.4520699871798,30.0802942710732,15.9515341720191,0.423634666738061,15.8407731309545,30.8539743751328,0.546144808217621,30.8640079112045,0.46448000423523,0.525799615611357,0.464455334727636,19.3338282409147,30.2913045900438,29.929607795521,18.5019860404309,15.1862365168154,19.5242600426879,28.8042719553762,15.6997954689748,19.9752564883563,0.566591915044056,30.6128305019291,4.19669687326105,0.515521416342151,0.474692814912942,16.3241149500253,0.556419470923192,18.973032222711,29.2061553253963,0.382752498538315,19.8349486730931,30.1004385012324,17.0592065781448,0.515594182909572,0.55643203726225,19.9051068190871,15.4681878886956,0.484898086685763,16.0119556993266,0.546145572092378,0.627911023003581,0.617616781058164,15.76021373133,29.8290868461584,31.3061210082621,15.9011903263402,19.2837231889591,30.3014046859998,29.6381938066033,0.55635019544669,18.491963017219,0.413391577029535,0.484896684423902,19.1333940549445,19.6044339677777,0.403180202467009,19.7447532302256,15.689725867805,4.44740852536435,30.080316940973,29.0353768087709,0.464506130623655,18.7926389677613,19.0933031869715,19.5142382433371,4.13655804535429,19.3037712756949,0.38273595208469,29.3669322271671,28.7841397676285,0.36233647646603,16.7067732282034,19.6344972833048,30.2310061180251,0.464498725934789,15.2567367891948,19.3037732148596,15.9616044676522,4.196656850758
15.9918136283168,19.1033243956693,30.1908357711934,0.546222908589813,15.8609113338321,18.6022130665977,0.433825648821299,19.4340621219551,19.8048800434605,19.5443032592114,19.2736755492831,15.5286109054832,15.7400768393342,15.5487473026494,0.627913138208273,18.6823920123183,19.0231484003722,0.607457851291885,28.7038175739759,19.0030959395419,0.5768125451674,19.0431927713571,29.1659881033714,30.1606879693209,0.423561356796044,16.8779539736793,19.2536635443364,19.0832833446229,30.3716846288092,29.2765121678303,0.546189761993991,19.7848342963694,29.839135336839,0.566627990893445,0.587053939210627,16.142862994149,30.9444040567931,30.5827009497193,0.525785174992072,0.423549161734616,0.495130823055645,19.5743744346457,18.9429501334218,30.0803166104899,19.5944136425404,15.7300045355754,0.525706402976529,19.2737021852017,16.4550227009333,19.303760728603,19.0732495473292,0.51532841347399,19.5042214297832,18.7425264268999,0.495101589683503,29.0253395243858,19.6244885731455,19.3739222332715,19.2135746360656,14.7129595517693,19.8950755064102,15.4782616098353,19.4140159261258,30.1606625350609,15.2869376385623,30.0803323225392,19.4039935865734,0.515529466404064,0.546195002696291,0.566556222741407,0.525770041073775,19.2937440206404,0.525752952377322,17.8806134328817,29.5076093098971,17.8806117636987,18.8728113576667,15.5084665786471,19.3839228779984,15.6494424094948,0.474664403310684,19.6846182830882,0.597279560552317,20.1556632979197,18.6823944090565,0.515534165361411,20.2157960207504,19.2135667693201,0.505316004034273,0.505346804042592,15.8911194285474,16.9383752510767,0.505349223152038,15.3775680896018,0.607477756880822,0.525752329905499,19.564346587855,29.1659546771988,18.9028780518035,14.9747804185441
